time,actual_kwh,sarima_forecast_kwh,sarima_pso_tcn_forecast_kwh,sarima_ga_tcn_forecast_kwh,pso_tcn_correction_kwh,ga_tcn_correction_kwh,pso_forecast_error_kwh,ga_forecast_error_kwh
2022-10-01 22:00:00,6.362988813176678,16.66552964710851,7.53955867800856,5.876581122575683,-9.12597096909995,-10.788948524532827,-1.1765698648318823,0.48640769060099487
2022-10-01 23:00:00,11.21274417689007,12.07275694691634,4.826032170792124,4.532873527105204,-7.246724776124215,-7.539883419811135,6.386712006097945,6.679870649784865
2022-10-02 00:00:00,11.21274417689007,10.265570401531583,11.506165523213069,13.203846394572588,1.2405951216814852,2.938275993041005,-0.2934213463229991,-1.9911022176825188
2022-10-02 01:00:00,11.21274417689007,8.682516925689338,9.48110193190398,13.720913401986238,0.7985850062146422,5.038396476296899,1.731642244986089,-2.508169225096168
2022-10-02 02:00:00,11.21274417689007,7.937480735706027,11.0613068456163,15.205927357356822,3.123826109910274,7.268446621650796,0.1514373312737689,-3.993183180466753
2022-10-02 03:00:00,11.21274417689007,7.705442988661687,11.541665475268797,13.843474182075669,3.8362224866071095,6.1380311934139815,-0.3289212983787273,-2.6307300051855993
2022-10-02 04:00:00,11.21274417689007,7.730729078937316,7.252049214952061,9.238342650264318,-0.4786798639852554,1.5076135713270018,3.9606949619380085,1.9744015266257513
2022-10-02 05:00:00,11.21274417689007,9.20285676953044,13.013597506062156,14.447555497933283,3.8107407365317165,5.2446987284028435,-1.800853329172087,-3.234811321043214
2022-10-02 06:00:00,11.21274417689007,17.337673026941875,17.346978141574308,18.568198217140598,0.009305114632432776,1.2305251901987226,-6.134233964684238,-7.355454040250528
2022-10-02 07:00:00,30.818921121423003,35.775980224541634,28.19790140102481,28.60363019651736,-7.578078823516822,-7.1723500280242725,2.6210197203981913,2.2152909249056414
2022-10-02 08:00:00,57.13862997142948,48.89788616825121,46.089835713067146,45.008365003528944,-2.808050455184066,-3.889521164722268,11.048794258362335,12.130264967900537
2022-10-02 09:00:00,62.51367939466634,73.36642922893542,80.33155147700201,81.45892145793664,6.965122248066592,8.092492229001223,-17.81787208233567,-18.9452420632703
2022-10-02 10:00:00,58.51026878098079,81.77280471788858,70.45637064924509,71.51764621542118,-11.316434068643488,-10.255158502467395,-11.9461018682643,-13.007377434440393
2022-10-02 11:00:00,56.76915079497584,83.8893968344386,66.99045432853609,65.7562893220743,-16.89894250590251,-18.133107512364305,-10.221303533560246,-8.987138527098452
2022-10-02 12:00:00,76.93358791657072,83.88913206493413,64.70416926851902,64.23313841061884,-19.184962796415107,-19.655993654315296,12.229418648051691,12.70044950595188
2022-10-02 13:00:00,106.91117150408768,81.20596072011853,81.4632746333268,80.15184679213723,0.2573139132082787,-1.054113927981291,25.44789687076087,26.75932471195044
2022-10-02 14:00:00,94.77738150005446,75.43334244509407,97.71292529402032,97.39482179017016,22.279582848926253,21.961479345076086,-2.935543793965863,-2.6174402901156952
2022-10-02 15:00:00,65.40527447922496,70.52401310500066,77.72181556773852,83.52730502281531,7.1978024627378545,13.00329191781465,-12.31654108851356,-18.122030543590355
2022-10-02 16:00:00,78.55219366979102,69.03259390074386,56.11723969257044,59.23350537066744,-12.915354208173419,-9.799088530076425,22.43495397722058,19.318688299123586
2022-10-02 17:00:00,46.74168611553959,74.56786716448191,84.17741429117733,85.42483821699925,9.609547126695418,10.856971052517338,-37.435728175637735,-38.683152101459655
2022-10-02 18:00:00,69.15702314916146,78.10439891922218,49.27318281278642,48.62676065786467,-28.831216106435754,-29.477638261357505,19.883840336375037,20.53026249129679
2022-10-02 19:00:00,56.28384812177488,67.18152519090022,67.4726097727384,65.40643145297904,0.2910845818381773,-1.775093737921182,-11.188761650963514,-9.122583331204154
2022-10-02 20:00:00,58.0837714415846,45.61187537911473,32.362319345543376,33.95581028006429,-13.249556033571352,-11.656065099050437,25.721452096041226,24.12796116152031
2022-10-02 21:00:00,44.218615313681006,28.94255979288076,42.10308423502413,46.34429760758768,13.160524442143366,17.401737814706916,2.115531078656879,-2.125682293906671
2022-10-02 22:00:00,16.445237689379283,16.66862101361887,25.14620234822809,27.93878622791156,8.47758133460922,11.270165214292689,-8.700964658848807,-11.493548538532277
2022-10-02 23:00:00,6.647773182812728,12.07584790096412,8.69258774899967,12.847061677336374,-3.38326015196445,0.7712137763722531,-2.0448145661869424,-6.199288494523645
2022-10-03 00:00:00,6.647773182812728,10.268660857346276,9.727411122674964,7.379094222527566,-0.5412497346713128,-2.88956663481871,-3.079637939862235,-0.731321039714838
2022-10-03 01:00:00,6.647773182812728,8.68560751401652,8.572442888552283,7.495145534862273,-0.11316462546423622,-1.1904619791542466,-1.9246697057395545,-0.8473723520495442
2022-10-03 02:00:00,6.647773182812728,7.940572424926494,5.6410337741016665,9.732629706360044,-2.299538650824828,1.7920572814335491,1.006739408711062,-3.084856523547315
2022-10-03 03:00:00,6.647773182812728,7.708534607908906,7.91706545569947,8.57639861945519,0.20853084779056452,0.8678640115462848,-1.2692922728867417,-1.928625436642462
2022-10-03 04:00:00,6.647773182812728,7.733820697000533,5.527050089863049,8.876169676150074,-2.206770607137485,1.1423489791495403,1.1207230929496799,-2.2283964933373452
2022-10-03 05:00:00,7.11965010588965,9.205948747656436,7.695846406808667,10.847273872151613,-1.5101023408477685,1.641325124495177,-0.5761963009190172,-3.7276237662619627
2022-10-03 06:00:00,20.22574537929095,17.34076701656566,23.25588042958521,19.51084463229072,5.915113413019551,2.1700776157250594,-3.0301350502942626,0.7149007470002289
2022-10-03 07:00:00,49.91013296852233,35.779075867194514,41.14888711556207,40.05485372650695,5.369811248367554,4.275777859312434,8.761245852960265,9.855279242015385
2022-10-03 08:00:00,89.48727858847514,48.90098027549232,66.88239502933004,65.29235158135911,17.98141475383772,16.39137130586679,22.604883559145094,24.19492700711602
2022-10-03 09:00:00,108.6537453683192,73.36952534939654,104.7379106389625,107.1486686315994,31.368385289565964,33.77914328220287,3.9158347293567033,1.5050767367198006
2022-10-03 10:00:00,103.076091050507,81.77589873702087,104.0969971637743,109.78444035745756,22.321098426753437,28.008541620436688,-1.0209061132673014,-6.708349306950552
2022-10-03 11:00:00,97.0485761419732,83.89248994231798,98.4951350294357,103.68573142001866,14.602645087117722,19.793241477700676,-1.4465588874625013,-6.637155278045455
2022-10-03 12:00:00,58.42269227214036,83.89222481837582,91.810187621993,94.20408006818415,7.917962803617172,10.311855249808332,-33.387495349852635,-35.781387796043795
2022-10-03 13:00:00,75.62857433417744,81.20905323533613,62.07299516309031,62.04199961224753,-19.136058072245817,-19.1670536230886,13.555579171087132,13.586574721929914
2022-10-03 14:00:00,80.07925539130284,75.43643486110795,80.03927081093377,78.72864003349254,4.602835949825817,3.292205172384584,0.03998458036906527,1.3506153578102982
2022-10-03 15:00:00,59.17772025948839,70.52710530701688,72.71614053904437,75.85168588363292,2.189035232027493,5.324580576616043,-13.538420279555986,-16.673965624144536
2022-10-03 16:00:00,65.21552284364373,69.03568593829536,56.247473291915455,58.4849406426006,-12.788212646379904,-10.55074529569476,8.96804955172827,6.730582201043127
2022-10-03 17:00:00,88.24771641658506,74.57095930805828,72.86297324943739,74.28143775849368,-1.7079860586208895,-0.2895215495645971,15.384743167147676,13.966278658091383
2022-10-03 18:00:00,73.82744754747488,78.10749100742318,91.5449551599313,96.30845101867344,13.437464152508127,18.20096001125026,-17.71750761245643,-22.481003471198562
2022-10-03 19:00:00,63.76945511016244,67.18461734510473,65.81064674993878,66.5555217206933,-1.373970595165943,-0.6290956244114199,-2.0411916397763434,-2.7860666105308667
2022-10-03 20:00:00,38.006119347836446,45.61496751222364,49.01883929508347,51.92504051317584,3.4038717828598237,6.310073000952194,-11.012719947247021,-13.918921165339391
2022-10-03 21:00:00,33.431917235160384,28.94565187521371,21.52579894800041,25.036071883561803,-7.419852927213299,-3.9095799916519063,11.906118287159973,8.395845351598581
2022-10-03 22:00:00,24.931917235160387,16.671712989271573,23.14651235861536,28.218624432541016,6.474799369343788,11.546911443269444,1.7854048765450266,-3.286707197380629
2022-10-03 23:00:00,11.163067235160383,12.078939867363813,19.754636332994707,22.404510518594908,7.675696465630894,10.325570651231095,-8.591569097834324,-11.241443283434524
2022-10-04 00:00:00,10.105417235160385,10.271752812568824,9.712214480030893,12.505029322886411,-0.5595383325379313,2.2332765103175873,0.3932027551294919,-2.3996120877260267
2022-10-04 01:00:00,10.105417235160385,8.688699472211793,13.522036248953013,13.270267964619231,4.83333677674122,4.581568492407438,-3.4166190137926282,-3.1648507294588466
2022-10-04 02:00:00,10.105417235160385,7.943664407818732,11.31467534524229,10.557575345120377,3.3710109374235575,2.613910937301645,-1.2092581100819046,-0.45215810995999206
2022-10-04 03:00:00,10.105417235160385,7.711626589231393,13.741556129562833,15.665069356467978,6.029929540331439,7.953442767236584,-3.636138894402448,-5.559652121307593
2022-10-04 04:00:00,10.105417235160385,7.73691267829646,12.481021869476384,13.903631047205367,4.744109191179924,6.166718368908907,-2.3756046343159998,-3.798213812044983
2022-10-04 05:00:00,10.105417235160385,9.209040737029854,13.184164433428975,15.351556343220471,3.9751236963991214,6.142515606190617,-3.078747198268591,-5.2461391080600865
2022-10-04 06:00:00,12.365661483211376,17.34385905106415,21.17195615695662,21.90991134125134,3.8280971058924713,4.566052290187191,-8.806294673745246,-9.544249858039965
2022-10-04 07:00:00,37.91565684926479,35.78216793877634,35.782127944246994,35.255053129294964,-3.999452934522196e-05,-0.5271148094813753,2.1335289050177977,2.660603719969828
2022-10-04 08:00:00,44.25608681238113,48.90407231262938,56.1627678073572,58.487904003936606,7.258695494727817,9.583831691307225,-11.906680994976071,-14.231817191555479
2022-10-04 09:00:00,92.82462432132716,73.37261743169732,72.9117391117816,72.26197175998307,-0.4608783199157216,-1.110645671714252,19.912885209545564,20.562652561344095
2022-10-04 10:00:00,105.60220998345804,81.77899077218133,102.22480895562234,105.48885002232504,20.445818183441006,23.709859250143708,3.3774010278357025,0.11335996113299984
2022-10-04 11:00:00,109.08380599299235,83.89558195703577,100.2381976282877,103.73711672421636,16.34261567125192,19.84153476718059,8.84560836470466,5.3466892687759895
2022-10-04 12:00:00,119.78422395180448,83.89531682514234,101.35112054286232,103.84216912361435,17.455803717719974,19.94685229847201,18.43310340894216,15.942054828190123
2022-10-04 13:00:00,61.57514362437277,81.21214523675843,105.86214479013069,110.72382952175148,24.649999553372254,29.511684284993052,-44.287001165757914,-49.14868589737871
2022-10-04 14:00:00,48.61048523274139,75.43952686030477,57.2730835936427,56.20562248612267,-18.166443266662064,-19.233904374182096,-8.662598360901313,-7.5951372533812815
2022-10-04 15:00:00,54.28975654487594,70.53019730141294,51.31629270464597,52.273176267382354,-19.213904596766973,-18.257021034030586,2.973463840229975,2.0165802774935884
2022-10-04 16:00:00,82.46571515077879,69.0387779290019,55.952453180369325,58.11307156641696,-13.08632474863257,-10.925706362584933,26.513261970409467,24.35264358436183
2022-10-04 17:00:00,88.01061686649098,74.57405130114334,91.80520386300358,94.2806214928334,17.23115256186024,19.706570191690062,-3.7945869965126064,-6.270004626342427
2022-10-04 18:00:00,84.58844599216945,78.11058299926599,86.75409346968316,89.89464566867505,8.64351047041717,11.784062669409067,-2.1656474775137013,-5.306199676505599
2022-10-04 19:00:00,59.30249915998025,67.18770933842822,72.04705637933935,77.63796492413233,4.859347040911132,10.450255585704113,-12.744557219359102,-18.335465764152083
